#F diff_pat.dat
#S 1 diff_pat run
#C results of diff_pat run
#N 7
#L  Th-ThB{in} [microrad]  Th-ThB{out} [microrad]  phase_p[rad]  phase_s[rad]  Circ Polariz  p-polarized  s-polarized
  20.603015       20.603015       4.7810115       4.6505176      0.12145812      0.92506357      0.94181845    
  21.608040       21.608040       4.6864722       4.5762413      0.10274167      0.92685584      0.94109491    
  22.613065       22.613065       4.5997428       4.5059398      0.87450888E-01  0.92734447      0.94000025    
  23.618090       23.618090       4.5186330       4.4387349      0.74449803E-01  0.92701338      0.93862517    
  24.623116       24.623116       4.4417250       4.3739806      0.63059102E-01  0.92610980      0.93702202    
  25.628141       25.628141       4.3680308       4.3111810      0.52840724E-01  0.92477005      0.93522093    
  26.633166       26.633166       4.2968207       4.2499411      0.43494947E-01  0.92307183      0.93323811    
  27.638191       27.638191       4.2275303       4.1899359      0.34806268E-01  0.92105857      0.93108028    
  28.643216       28.643216       4.1597032       4.1308893      0.26612722E-01  0.91875171      0.92874710    
  29.648241       29.648241       4.0929563       4.0725600      0.18787372E-01  0.91615708      0.92623247    
  30.653266       30.653266       4.0269554       4.0147309      0.11226471E-01  0.91326812      0.92352506    
  31.658291       31.658291       3.9613977       3.9572008      0.38414478E-02  0.91006728      0.92060842    
  32.663317       32.663317       3.8959983       3.8997779     -0.34468776E-02  0.90652593      0.91746049    
  33.668342       33.668342       3.8304790       3.8422736     -0.10712832E-01  0.90260323      0.91405290    
  34.673367       34.673367       3.7645577       3.7844974     -0.18029807E-01  0.89824370      0.91034953    
  35.678392       35.678392       3.6979368       3.7262509     -0.25474050E-01  0.89337314      0.90630465    
  36.683417       36.683417       3.6302913       3.6673214     -0.33128789E-01  0.88789236      0.90185999    
  37.688442       37.688442       3.5612526       3.6074746     -0.41089213E-01  0.88166723      0.89694058    
  38.693467       38.693467       3.4903879       3.5464448     -0.49468971E-01  0.87451297      0.89144857    
  39.698492       39.698492       3.4171698       3.4839225     -0.58409193E-01  0.86616811      0.88525379    
  40.703518       40.703518       3.3409318       3.4195365     -0.68091469E-01  0.85624973      0.87817896    
  41.708543       41.708543       3.2607978       3.3528284     -0.78756756E-01  0.84417167      0.86997570    
  42.713568       42.713568       3.1755672       3.2832148     -0.90731735E-01  0.82898424      0.86028343    
  43.718593       43.718593       3.0835200       3.2099272     -0.10445693      0.80903122      0.84855550    
  44.723618       44.723618       2.9821007       3.1319153     -0.12046256      0.78113235      0.83391625    
  45.728643       45.728643       2.8676205       3.0476882     -0.13892414      0.73841298      0.81486117    
  46.733668       46.733668       2.7375056       2.9550640     -0.15630003      0.66495729      0.78856126    
  47.738693       47.738693       2.6116900       2.8509583     -0.15112441      0.54283997      0.74908422    
  48.743719       48.743719       2.5361217       2.7330614     -0.10465775      0.41879227      0.68312409    
  49.748744       49.748744       2.4987657       2.6154897     -0.50819131E-01  0.33218277      0.57323207    
  50.753769       50.753769       2.4775639       2.5389469     -0.21551901E-01  0.27283228      0.45240105    
  51.758794       51.758794       2.4638232       2.5000440     -0.10469371E-01  0.23001388      0.36337949    
  52.763819       52.763819       2.4540971       2.4780991     -0.58565460E-02  0.19769739      0.30121216    
  53.768844       53.768844       2.4467901       2.4639984     -0.36148888E-02  0.17245462      0.25590507    
  54.773869       54.773869       2.4410633       2.4540851     -0.23906261E-02  0.15221098      0.22144311    
  55.778894       55.778894       2.4364321       2.4466756     -0.16630558E-02  0.13563652      0.19434036    
  56.783920       56.783920       2.4325954       2.4408913     -0.12025508E-02  0.12183724      0.17246930    
  57.788945       57.788945       2.4293555       2.4362279     -0.89656342E-03  0.11018868      0.15445864    
  58.793970       58.793970       2.4265767       2.4323739     -0.68523835E-03  0.10024070      0.13938252    
  59.798995       59.798995       2.4241627       2.4291259     -0.53462439E-03  0.91660213E-01  0.12659160    
  60.804020       60.804020       2.4220429       2.4263448     -0.42443519E-03  0.84195279E-01  0.11561598    
  61.809045       61.809045       2.4201641       2.4239320     -0.34201851E-03  0.77651716E-01  0.10610664    
  62.814070       62.814070       2.4184857       2.4218157     -0.27919482E-03  0.71877417E-01  0.97798563E-01
  63.819095       63.819095       2.4169759       2.4199419     -0.23051208E-03  0.66751533E-01  0.90486763E-01
  64.824121       64.824121       2.4156094       2.4182693     -0.19223938E-03  0.62176849E-01  0.84010069E-01
  65.829146       65.829146       2.4143660       2.4167658     -0.16176441E-03  0.58074292E-01  0.78239981E-01
  66.834171       66.834171       2.4132291       2.4154059     -0.13722090E-03  0.54378906E-01  0.73072767E-01
  67.839196       67.839196       2.4121851       2.4141692     -0.11725152E-03  0.51036856E-01  0.68423765E-01
  68.844221       68.844221       2.4112225       2.4130389     -0.10085327E-03  0.48003161E-01  0.64223199E-01
  69.849246       69.849246       2.4103320       2.4120014     -0.87274242E-04  0.45239965E-01  0.60413050E-01
  70.854271       70.854271       2.4095054       2.4110452     -0.75943451E-04  0.42715188E-01  0.56944689E-01
  71.859296       71.859296       2.4087358       2.4101608     -0.66422157E-04  0.40401484E-01  0.53777063E-01
  72.864322       72.864322       2.4080174       2.4093401     -0.58369600E-04  0.38275404E-01  0.50875282E-01
  73.869347       73.869347       2.4073450       2.4085763     -0.51518497E-04  0.36316738E-01  0.48209516E-01
  74.874372       74.874372       2.4067143       2.4078633     -0.45657291E-04  0.34507981E-01  0.45754116E-01
  75.879397       75.879397       2.4061213       2.4071962     -0.40617124E-04  0.32833902E-01  0.43486911E-01
  76.884422       76.884422       2.4055627       2.4065705     -0.36262169E-04  0.31281193E-01  0.41388652E-01
  77.889447       77.889447       2.4050355       2.4059824     -0.32482377E-04  0.29838179E-01  0.39442543E-01
  78.894472       78.894472       2.4045371       2.4054284     -0.29187985E-04  0.28494581E-01  0.37633874E-01
  79.899497       79.899497       2.4040650       2.4049056     -0.26305311E-04  0.27241316E-01  0.35949708E-01
  80.904523       80.904523       2.4036172       2.4044113     -0.23773520E-04  0.26070330E-01  0.34378626E-01
  81.909548       81.909548       2.4031919       2.4039433     -0.21542105E-04  0.24974462E-01  0.32910516E-01
  82.914573       82.914573       2.4027873       2.4034994     -0.19568910E-04  0.23947325E-01  0.31536392E-01
  83.919598       83.919598       2.4024019       2.4030777     -0.17818582E-04  0.22983206E-01  0.30248246E-01
  84.924623       84.924623       2.4020344       2.4026766     -0.16261334E-04  0.22076981E-01  0.29038921E-01
  85.929648       85.929648       2.4016835       2.4022946     -0.14871956E-04  0.21224043E-01  0.27902000E-01
  86.934673       86.934673       2.4013480       2.4019303     -0.13629025E-04  0.20420242E-01  0.26831718E-01
  87.939698       87.939698       2.4010271       2.4015825     -0.12514264E-04  0.19661826E-01  0.25822882E-01
  88.944724       88.944724       2.4007197       2.4012500     -0.11512021E-04  0.18945403E-01  0.24870802E-01
  89.949749       89.949749       2.4004249       2.4009319     -0.10608844E-04  0.18267890E-01  0.23971234E-01
  90.954774       90.954774       2.4001420       2.4006272     -0.97931321E-05  0.17626491E-01  0.23120330E-01
  91.959799       91.959799       2.3998704       2.4003350     -0.90548500E-05  0.17018654E-01  0.22314592E-01
  92.964824       92.964824       2.3996092       2.4000546     -0.83852877E-05  0.16442055E-01  0.21550834E-01
  93.969849       93.969849       2.3993579       2.3997854     -0.77768639E-05  0.15894566E-01  0.20826153E-01
  94.974874       94.974874       2.3991160       2.3995265     -0.72229612E-05  0.15374243E-01  0.20137892E-01
  95.979899       95.979899       2.3988829       2.3992774     -0.67177873E-05  0.14879299E-01  0.19483621E-01
  96.984925       96.984925       2.3986581       2.3990376     -0.62562593E-05  0.14408096E-01  0.18861111E-01
  97.989950       97.989950       2.3984412       2.3988066     -0.58339052E-05  0.13959126E-01  0.18268315E-01
  98.994975       98.994975       2.3982318       2.3985838     -0.54467816E-05  0.13530999E-01  0.17703351E-01
  100.00000       100.00000       2.3980295       2.3983688     -0.50914024E-05  0.13122435E-01  0.17164483E-01
